,roi1,roi2,roi3,roi4,roi5,roi6,roi7,roi8,roi9,roi10,roi11,roi12,roi13,roi14,roi15,roi16,roi17,roi18,roi19,roi20,roi21,roi22,roi23,roi24,roi25,roi26,roi27,roi28,roi29,roi30,roi31,roi32,roi33,roi34,roi35,roi36,roi37,roi38,roi39,roi40,roi41,roi42,roi43,roi44,roi45,roi46,roi47,roi48,roi49,roi50,roi51,roi52,roi53,roi54,roi55,roi56,roi57,roi58,roi59,roi60,roi61,roi62,roi63,roi64,roi65,roi66,roi67,roi68,roi69,roi70,roi71,roi72,roi73,roi74,roi75,roi76,roi77,roi78,roi79,roi80,roi81,roi82,roi83,roi84,roi85,roi86,roi87,roi88,roi89,roi90,roi91,roi92,roi93,roi94,roi95,roi96,roi97,roi98,roi99,roi100,roi101,roi102,roi103,roi104,roi105,roi106,roi107,roi108
55,0.3491721522,0.2656050527,0.09688084595,0.1085732344,0.13487332,0.0498798724,0.04932033898,0.06675010155,-0.06976911451,-0.005217522255,-0.1048998958,0.01918284463,-0.01978547315,0.01807386427,0.1290531553,-0.01672298307,-0.0005653769065,-0.01268723769,-0.0838755418,-0.03489037921,-0.01337545129,-0.01123606166,-0.007272585253,-0.009578856532,0.002096681951,-0.06012965023,-0.04351790792,-0.06996099689,-0.06711081606,-0.0759752483,-0.02260121774,0.02508933948,0.003928208159,-0.06251542681,0.1278494103,-0.04975202843,-0.07902296856,-0.1382120068,-0.05069635214,-0.07081549094,-0.01341297596,-0.03995170656,-0.09575372805,-0.1734780248,-0.09811064025,-0.02905810939,-0.01562508037,0.06601480256,0.1088823352,-0.05967701324,0.2275550242,0.2743187089,0.4123625471,0.1396533879,0.05907320931,0.2760705125,0.03597656727,-0.1044534309,0.05719062333,-0.1066734049,-0.08301387091,-0.01775901827,-0.148920062,-0.108527761,0.1735011242,-0.1162669384,0.07713543319,-0.154769949,-0.07580917298,-0.009032226178,-0.03684358398,0.008444829097,-0.06752380078,0.01267241564,0.04467401092,0.03720271486,-0.01403640714,-0.03392609497,-0.02411812058,0.04641300988,0.04598846245,0.03505663494,0.008595215207,-0.153331556,0.04105717608,0.03163432319,-0.006137884161,0.08279582794,-0.08548908349,-0.03612121428,-0.03057619048,-0.1081458532,-0.06313974392,0.00450361365,-0.01009963507,0.08304930816,0.06381078488,-0.03979146735,-0.0710822456,-0.07995450572,0.00450585037,0.03221412367,-0.08107303906,-0.05457441701,-0.01210022059,-0.1272210672,0.02487942592,-0.002266152281
56,0.1558868282,0.2222523859,0.2693861456,0.09063781817,-0.04732753745,-0.1038981743,-0.01717626759,-0.01911517215,-0.06285525803,-0.076629165,0.08619690297,0.03422346735,-0.04056418864,0.03335971067,0.1622987184,-0.05430367015,0.03672223334,-0.05786340108,-0.003925225918,0.07491446007,-0.01473568395,-0.01855437163,-0.09521508999,-0.03165077741,0.00326553574,-0.07495936137,-0.05360426339,-0.05953115131,0.05219533072,-0.05047402941,-0.07774371171,-0.1240182964,-0.06540707433,-0.07678343003,0.05028406708,-0.06176701029,-0.08638996773,0.06767436216,-0.02474392709,-0.00230104006,-0.04903725033,-0.1089034428,0.0324122459,0.1488238504,-0.0461413388,-0.05134730391,0.06584666089,-0.04259759908,0.06650856453,-0.1008862451,0.1359623382,0.2121057179,0.3833604364,-0.02733740096,-0.05434079264,0.09707039271,-0.0806816505,-0.149874712,-0.1800545087,-0.07685204255,-0.05504302184,-0.09929136039,0.04693803477,-0.09358456191,0.09778106441,-0.01720971299,-0.05583573976,-0.06712205557,-0.1085553477,0.0518539014,-0.06345012182,-0.06184587537,-0.1675807705,-0.02251805131,-0.1571220751,-0.0576592505,0.08352236073,-0.06824917994,0.03010580871,0.02994416962,0.1371752356,0.05716783521,-0.01058719828,-0.07495549525,0.08314087087,-0.04624468814,-0.08089076805,-0.08991797885,0.1358465457,0.1306232845,-0.03165090959,0.02973723008,0.0540889352,0.06861640154,0.1090722698,-0.0624196607,0.04774188699,-0.05709456568,-0.00237735363,-0.1259476112,0.02380940962,0.07807160507,-0.03574910249,-0.01996184528,0.02133925458,0.1550544074,-0.176137605,-0.01012143093
57,0.3762033707,0.614014619,0.3141462267,0.1643730885,0.02688202456,0.1291861133,-0.0858901113,0.02663368468,-0.1126454404,-0.1740638529,-0.0007279996689,-0.03380310292,-0.02508409378,0.1658102214,0.2343302102,0.06666486251,0.07861449438,-0.1426801012,-0.02980888298,0.03802618938,-0.07951120949,-0.03933517,0.004041950485,-0.09350254436,-0.03149072609,-0.03459063996,-0.0001588610623,-0.008902270762,0.009241474837,-0.008875375364,0.1594127504,0.2116361529,0.1067386175,-0.01490200155,0.1185968236,-0.08532855265,-0.08400298419,0.03757614579,-0.1360107061,-0.2685438023,-0.06710713242,0.00101942866,-0.06258641424,-0.1882810895,0.173040764,-0.016712025,0.1681186345,-0.07717057438,-0.01923205681,-0.03199451067,0.2598792691,0.4090469559,0.4797502109,0.04728743981,-0.001106935035,0.2478515016,-0.0685658451,-0.07694253384,-0.0600279443,-0.09489275691,-0.1141042139,-0.09118322072,-0.04454163784,-0.0721458968,0.3026812785,-0.1266543612,0.1375671297,-0.1023619386,-0.2556550363,-0.03749369373,-0.03253389373,0.04436181863,-0.1484581797,-0.03124783289,0.09928880105,0.009345263236,0.0333344777,0.0557059239,-0.04502970556,0.2576198455,-0.0421031071,0.05741638838,-0.1527662869,-0.07723752292,0.2136110431,0.0909419535,-0.04996893983,0.05045627541,-0.0528265654,-0.1071482898,-0.09990958745,-0.2826332128,-0.1100232328,-0.02807785377,-0.05544307877,0.0006076057114,0.005654327186,-0.03217023376,-0.07239507356,-0.1866686331,-0.008457590661,-0.01853091512,0.008876335577,-0.1129546389,-0.05168894148,0.04921161184,0.001582206034,-0.01911554871
58,0.4476100017,0.5127675474,0.3015342922,0.2325500311,0.08819489145,0.08522665844,0.1774480197,0.06062856889,0.01324504162,-0.1174255531,-0.01304597863,-0.04843835824,-0.05186416081,0.01360277749,0.1541281584,0.03851007561,0.00519575053,-0.01565310746,-0.1065936366,0.05627345027,-0.1571338183,-0.09368490318,-0.01424842456,-0.1244913881,0.02508451113,-0.02571173669,-0.06425453721,-0.01576811213,-0.04734550081,-0.06490049595,0.04588368545,-0.02397844487,0.01895470389,-0.1138246614,0.1957614394,-0.01945419871,-0.07042906184,-0.07658812166,-0.08473803548,-0.1050979671,-0.01979144284,-0.1588850257,-0.08182196473,-0.1622664085,-0.07361223486,-0.005810190841,-0.05055561037,-0.007582092251,-0.0161125341,0.02092257951,0.3089110335,0.5029905672,0.4185888602,0.1795757206,-0.00574044464,0.2806136949,0.04597376235,-0.05428185011,-0.05345963766,-0.08630692388,-0.1499691697,-0.1539590647,-0.04130939614,-0.1510956576,0.19028976,-0.1357116276,0.05859488656,-0.1419826481,-0.1007771577,0.03201823766,-0.135079192,0.02719121963,-0.1296891064,-0.01012617368,-0.006299133613,0.02434217496,-0.002831372909,-0.02580062905,-0.03360222977,0.1107801216,-0.05072604427,0.04292800484,-0.1078514945,-0.1628433797,0.09436134483,0.05595031064,-0.02275390907,0.05663286575,-0.03279130391,-0.06277823086,-0.09716938082,-0.1210811936,-0.1949419764,-0.01906772487,0.00540585115,0.007230069084,0.02898176694,-0.06761866018,-0.1397739243,-0.1253826633,0.05720879121,0.006987008417,-0.09876960911,0.03511240723,-0.07770324284,0.06285687691,-0.188718337,0.05233661817
59,0.3382990998,0.2875718859,0.2862865746,0.267970806,0.1116983153,0.1483791799,0.04974420781,0.04933463299,-0.08273338703,-0.05393780005,0.006190946293,0.07528751985,0.02215893831,0.05762100491,0.2694100173,0.04108510042,0.01134581616,0.02231443873,-0.03129486529,-0.03821595495,0.0582571458,-0.07136792108,-0.04900325729,0.04185874291,-0.006150890523,-0.09658419261,-0.04287176151,-0.07873886518,-0.02459268569,-0.1288834087,-0.08498635184,-0.08012986915,0.007201186387,-0.1549841656,0.1722347153,-0.1386960688,-0.1239932416,-0.2065307411,-0.1242535766,-0.2428943362,-0.05308480475,-0.08878137334,-0.08158165228,-0.2730913585,-0.1404473463,-0.05423898973,-0.08606464857,0.02964447212,0.0818771692,-0.07329777125,0.2319667173,0.2936783198,0.5421684278,0.04796072504,0.08585775157,0.2957039574,-0.03218480393,-0.04431837808,-0.02395957182,-0.02373404265,-0.1160399142,-0.002160691549,-0.08514587166,-0.0948662931,0.2693681198,-0.08628711268,0.1052084475,-0.06660295492,-0.09375035038,-0.009029645456,-0.009670524629,0.01256067489,-0.09724720723,-0.003093197882,0.1223206195,0.09176573136,0.0322508937,-0.006526921617,0.02060798789,0.2041185325,0.05217975542,0.02527280773,-0.1222466053,-0.1542259617,0.07411238077,0.09601484906,-0.07977448227,-0.0367427497,0.07290525791,-0.04783699968,-0.07626763167,-0.1501783715,-0.1319172936,0.00737393633,-0.01825816787,-0.0451164861,0.04438213569,-0.04368843375,-0.1404468803,-0.2011100625,-0.0373252973,0.1533320634,-0.1147249333,-0.03616340832,-0.01169263881,0.02668914036,-0.01005326075,0.01050235416
60,0.3211271033,0.3747242141,0.2416034391,0.1627518431,0.02876331616,0.1275070403,0.04448960353,0.02760910585,-0.1076043581,-0.1355978508,0.02390876241,-0.06086676096,-0.04331500619,0.1134910755,0.1530543146,0.06949421132,0.05364814215,-0.03677735058,-0.1581448353,0.03491200471,-0.231768334,-0.0221636866,-0.04826669108,-0.139715215,-0.1139298204,-0.05518398131,-0.003640194638,0.01052111489,-0.0004134930574,-0.02239868578,0.1792346782,0.1173347295,0.1489539301,-0.07535596124,0.238922779,-0.0407318501,-0.05191442669,0.03665095451,-0.1542419394,-0.2906384408,-0.06098791562,-0.09008047743,-0.1005885804,-0.2963458639,0.03417372689,0.008593274853,-0.02992868396,-0.05641999542,0.007293639872,0.006202720996,0.2434463651,0.3065051517,0.451124084,0.1116381163,0.05115949212,0.280662213,-0.09187659754,-0.06497334807,-0.08967443959,-0.09405742769,-0.1311400898,-0.1203729687,-0.1472171121,-0.03871797027,0.2404365712,-0.109701435,0.1956304793,-0.0787232134,-0.2369295938,0.02465513999,-0.1198625677,-0.02514344565,-0.1342032911,-0.1239789448,0.1105508073,0.0351869379,0.1275477456,0.02844297345,-0.02277231995,0.3684894551,-0.03853881274,0.04639339544,-0.1228586901,-0.01305200532,0.2975882137,0.2169703584,-0.06348885401,0.03014248394,0.01476574069,-0.02099212449,-0.05805667391,-0.1604946872,-0.106785315,0.03997687923,-0.06174421381,0.05168356767,0.01494209445,-0.02634947904,-0.06922483489,-0.1915274206,-0.03296378292,0.07955001848,-0.01424123463,-0.0502982632,-0.06021276578,0.08491052789,-0.03274774961,0.01005583345
61,0.3296445368,0.4197794141,0.365797908,0.1611096802,-0.03851023638,0.03627922924,0.07049876445,-0.07801563814,-0.04593391753,-0.1530196676,-0.07040525772,-0.0261035978,-0.02121109134,0.1564367911,0.2717111599,-0.03941611349,0.07966982898,0.01405219815,-0.09309807723,-0.08189051832,-0.1081623884,0.01279483289,-0.09212230301,-0.08478406554,-0.05793397762,-0.1525280412,-0.03865125436,0.02372175402,0.01650424799,-0.1705067918,-0.03507932853,0.05172591032,0.02468054177,-0.1856308499,0.006231467771,-0.1867063779,-0.05594176185,-0.05610031077,-0.09842417352,-0.06056498359,0.04515024359,-0.0004882371398,0.01733828189,-0.1005038424,-0.04206977767,0.04064916891,0.1150724769,0.04613377254,0.0992327884,0.1530049031,0.1741459535,0.3794078839,0.4118465156,0.09916660937,0.04805432502,0.2335307063,0.06414204165,-0.03293996006,0.02003676126,-0.118171537,-0.07885724159,-0.1264333376,-0.103448183,-0.1510827207,0.2615632593,0.03152210372,-0.03422493735,-0.03882713992,-0.1289926963,-0.1547481556,-0.06695601421,-0.009407847087,-0.1248936755,-0.04890755426,-0.1159085773,-0.099622507,-0.02035922277,0.01135031067,0.008053478167,-0.06333897471,-0.0568525324,-0.02572459221,-0.08074642579,-0.1947307852,0.0171404836,-0.07900178965,-0.1127383437,-0.05368730271,-0.09578733578,-0.1454740963,-0.07299269533,-0.113483957,-0.05402389756,0.1169635702,-0.03799199876,-0.06870965972,0.07012861287,0.05133402612,-0.05781538642,-0.1102456546,0.03600124458,-0.0948538062,-0.1312992937,0.05270713344,0.008932074923,0.03521340593,-0.1908197295,0.04252167895
62,0.2441177998,0.5333164288,0.1988180618,0.03019930331,-0.0001480912317,-0.07540767184,-0.01919038389,-0.07868884799,-0.09168848285,-0.08058385748,0.02317232529,-0.05044962544,-0.08221944084,0.04628210806,0.01227093004,-0.00162725287,-0.125373595,-0.211048723,-0.06596046104,0.009070149073,-0.1327990937,-0.05656623405,-0.09483753563,-0.09223908581,-0.08683000236,-0.08071287102,-0.05123102966,-0.01372680653,-0.05664563691,-0.03547226588,0.02794526435,0.0578483728,-0.1622447479,-0.03833617195,0.1097504235,-0.1820262927,-0.03577334528,0.07949599537,-0.04463339177,-0.0875335534,-0.05141641509,-0.06404157872,0.059946439,0.0396902763,0.05875949736,0.02713551097,0.1669878962,-0.03187878601,0.04451272483,-0.09911694239,0.1826901177,0.446749857,0.4373211263,-0.01836947613,-0.02763019643,0.1926139208,-0.1207658122,-0.1464452918,-0.116620779,-0.08247996067,-0.02926421212,-0.03262517396,-0.05434148756,-0.01819497129,0.1787496036,-0.05999092301,0.07947606213,-0.2073031915,-0.1029685556,-0.03762035087,-0.1595019798,-0.06521809311,-0.07844219059,-0.08163794318,-0.0563509564,0.03382307365,0.07503722836,-0.05201256006,-0.01981530003,-0.02590596562,-0.01036291741,-0.158810681,0.03749704359,0.1970330071,0.1498205876,0.167333743,0.08495864159,0.006356108233,-0.01605367656,0.1456242998,0.005298570512,-0.0699956211,0.1043585953,0.08798320917,0.07936580273,0.06035974516,0.04539862171,-0.01567317645,-0.06143825796,-0.1204999722,-0.0440383757,-0.0007134710574,-0.08440376721,-0.1086792808,-0.07427942343,0.03210923341,0.1446037097,-0.01364970082
63,0.1242347674,0.4012962226,0.3305713501,0.2156587277,0.05828313281,0.00606499445,0.1081109058,-0.08601185898,0.00457872607,-0.04186255549,-0.02244871043,-0.06422447209,0.06606681449,-0.05491421738,0.187649107,0.006145918816,0.06582293388,-0.1398808429,-0.04385771209,-0.1291854951,-0.04990568443,0.03213627157,-0.003713439184,0.02905474328,-0.09465929985,-0.05207784942,-0.04386493768,-0.004169857134,-0.005687246163,-0.07744052819,-0.06204272457,-0.05477066344,-0.0712945408,0.006361741738,0.08900289851,-0.09153381301,-0.04203728661,-0.2037402539,-0.0631924985,-0.1045355266,-0.07864216438,-0.04262357388,-0.005642650183,-0.1050376069,-0.06325517683,-0.04584024863,-0.155232484,0.04802986286,-0.006315643916,-0.06011726603,0.1042065996,0.418018213,0.3879625587,0.04852553188,0.0111788902,0.2691039847,0.02257946103,-0.01201280768,-0.07710364434,0.1211724714,-0.005394769191,-0.04067970736,-0.1859384048,-0.009518477905,0.08204332763,0.03285746485,0.04164244848,-0.07045598512,0.006771613428,0.003977782469,-0.05390535179,0.009440135138,-0.05918089655,-0.01038391829,0.1951654259,0.1756858006,0.09565989184,-0.06918839796,-0.02528753772,-0.06934886712,-0.003573015595,-0.04127167766,-0.08863452663,0.03442235896,0.04288120501,-0.08087086024,-0.01283042776,0.009790359485,0.1055831627,0.09125221449,0.0004595488932,-0.0939200978,-0.1013780525,-0.0876825386,-0.02456397955,0.0365221677,-0.1219044002,-0.0493251935,-0.0603400104,-0.08192160808,-0.006917263404,-0.01290602175,-0.02145278567,-0.05728692546,0.05369859671,-0.1077942631,-0.2258377101,-0.03568994201
64,0.372510756,0.288334831,0.3618157447,0.09498657014,0.09483567791,0.09404763608,-0.07954762259,0.3918529536,0.1667407002,-0.001038821091,0.03586937937,0.1330448584,0.08076934543,0.1148872032,0.2270123847,0.1302531612,0.1529493865,0.1334790782,0.219298067,0.1377095299,0.08470127776,0.01399006075,0.02723983876,-0.04279401713,0.1538309885,0.02994310156,-0.005671228253,-0.03555748698,0.02360388374,0.02753041401,0.1274594255,0.1708690743,0.1201038434,-0.1097298774,-0.0433135785,-0.02108041203,-0.1489705513,0.06944528433,-0.124798585,-0.2032045043,0.0380679783,-0.02826782838,-0.07092824677,-0.07477133164,-0.04943276493,-0.1128061407,0.09169067621,-0.0599001559,0.1058807548,0.025567862,0.1905690202,0.2813752807,0.4407489075,-0.004685169517,-0.01271439922,0.1500007705,0.1158226508,0.1330587453,0.08037395861,0.04135925066,-0.07171367812,-0.001100915944,0.07357409933,-0.03460602453,0.272991529,-0.2139694803,0.008865942006,0.1184986907,0.02444584685,0.05260677634,0.09814250182,0.06708716836,-0.1086497373,-0.08515081669,-0.008236674398,-0.09986443576,-0.1249752809,-0.08526647848,-0.01938369545,0.2518252856,-0.21036148,0.1450753852,-0.1124978341,-0.3920486107,-0.1306110647,-0.2487874246,-0.1862772582,-0.07866909729,-0.3614463044,-0.217995836,-0.1165366632,-0.3453905192,-0.2863594054,-0.1424026437,-0.2957072798,-0.07974728613,0.07724353572,-0.06166625592,-0.1709545617,-0.09978526781,-0.001340413429,0.007347364936,-0.07523524617,-0.03070651423,-0.03147359015,0.07860069119,-0.2809801648,0.008350575262
65,0.4665631995,0.6127377841,0.3047026874,0.2183802423,0.07236909916,0.02114069732,0.08630526895,-0.04354537803,-0.1147192024,-0.09655729477,-0.009668675692,-0.06228995176,-0.04459312063,0.06498122988,0.1195307509,0.02271021205,-0.02531890246,-0.02111261944,-0.1742500211,-0.09165636251,-0.08920328554,-0.04182141029,-0.083144586,-0.0783298262,-0.07466843028,-0.1595613176,-0.1100488221,-0.01194045443,-0.0372311051,-0.05702004347,0.02096578133,-0.01745711537,-0.0105326245,-0.0289720046,0.2009341374,-0.1554096579,-0.02213525177,-0.001310307916,-0.04209640522,-0.1088538629,-0.06298780307,-0.1417130574,-0.1233661189,-0.2085087436,0.07722633917,0.02258818754,-0.009100059861,-0.03306492976,0.03995721695,-0.05232256854,0.3561801159,0.5364174185,0.5189666786,0.124795141,-0.01395377258,0.3307519738,-0.1219651689,-0.1054396511,-0.117148066,-0.1110948246,-0.1472521622,-0.1129449899,-0.1023135672,-0.05170951832,0.1613743921,-0.1216210501,0.0770463192,-0.1720649576,-0.2138688089,-0.06426755302,-0.1441066543,-0.0638307799,-0.09878277249,-0.03180968558,0.01679949622,-0.03621143303,-0.01155893421,0.004015754899,-0.03761175149,0.01776079482,-0.1067772043,-0.01111115359,-0.132378118,-0.08239202804,0.09417460213,0.07717735286,-0.01906506189,-0.00693382986,0.03877220343,-0.02628880158,-0.1025579738,-0.09791514491,-0.1138237887,-0.02116011635,-0.05820312822,0.02281338904,0.07243841884,-0.08957046923,-0.1000781088,-0.2045498464,-0.05999271257,-0.1063201764,-0.1043798202,0.005371665508,-0.07148636077,-0.0286014339,-0.07960118162,-0.001073653833
66,0.3885382764,0.3766914654,0.4433157076,0.4389853783,0.06161923957,0.1456770037,0.1351561109,-0.09890656625,-0.02339534277,-0.1846586236,-0.11793164,-0.1144698319,-0.03447198471,0.1681514803,0.2374659167,0.1194744511,-0.1347883956,-0.1216850549,-0.06152919034,-0.1102005943,-0.317787121,-0.1037103143,-0.3146418557,-0.1393636213,-0.1232108065,-0.348642271,-0.1137566183,-0.01935112644,-0.03801571311,-0.01096008306,0.008565914242,-0.05522473109,-0.1252667413,-0.1185150655,0.1541397373,0.03775910927,-0.1359357965,-0.02320241104,-0.02798358512,-0.1782711366,0.07030549158,-0.04576726482,0.0301156747,-0.1498225062,0.01108748984,-0.1459284538,0.0299919525,-0.1015901412,0.002851519697,0.1823304466,0.2874571513,0.3542493228,0.5383171768,0.07806426522,0.03948026448,0.3283007829,0.04657364844,-0.03491077421,0.07867160763,-0.06804710487,-0.1824141405,-0.07542797919,-0.08495153489,-0.102182974,0.2818304948,-0.02147393516,0.1150866154,-0.1390135015,-0.1280737134,-0.1094911526,-0.2475433124,-0.1321780921,-0.1501184347,-0.1432592318,-0.145996239,-0.165194023,0.006285273921,0.0315592212,0.03975528008,0.109343574,-0.1690168566,-0.0541448276,-0.07169262123,-0.09551624354,0.09415268464,0.09881241213,-0.1148120017,0.05057098702,-0.1075021045,-0.1040334883,-0.06217376013,-0.181631884,-0.111731263,0.03748553648,-0.06816053064,-0.08440289742,-0.01657303336,-0.08771980663,-0.1742514803,-0.1115505018,0.03077873268,0.05686976428,-0.09278485051,0.0599358009,-0.1381032755,0.06663550192,0.1147444246,0.06176488555
67,0.4124580759,0.444174665,0.4188780282,0.3106393602,-0.03509927979,0.06097953019,0.04097642978,-0.09064757956,-0.1996919165,-0.151259952,-0.0716909676,0.02487085437,-0.008936004147,0.129329214,0.2870440642,-0.01657600942,0.1732926108,-0.1121917173,-0.2372157611,-0.02547811662,-0.01395100165,-0.05052892901,-0.03886321919,-0.1942630965,-0.1167305251,-0.2695135798,-0.1125006624,-0.06473533317,-0.01812140221,-0.160284885,-0.03157577725,-0.03573656828,0.02270016989,-0.1515984202,0.1352102809,-0.1643843658,-0.08575699379,-0.1330697677,-0.1159527189,-0.2038997157,-0.04033629358,-0.06035752096,-0.05883031494,-0.2849939562,-0.2834914672,-0.03712885668,-0.01291765438,-0.0600215541,0.06192405506,0.04574736281,0.332039651,0.394188014,0.6194545393,0.227065239,0.07307179861,0.3460743053,0.04468187678,-0.08826908006,-0.08606142973,-0.1941234256,-0.09024464362,-0.08850178481,0.01619212227,-0.08965145718,0.2928577453,-0.1238205228,0.09084127319,-0.1048934344,-0.236506591,0.004427971613,0.008432324897,0.006570916036,-0.1134167297,-0.07255906169,0.1190783445,0.03844050232,-0.02061033205,-0.07801559772,-0.04878256013,0.2193728527,0.04046053282,0.1446380736,-0.1134133735,-0.2224378367,0.02751624309,0.09238623229,-0.01370873856,0.03751574455,-0.01911164545,-0.176956336,-0.1373819911,-0.2130356732,-0.2537486944,-0.1227405578,-0.137635519,0.002518393644,0.1024704768,-0.02728819103,-0.1663835197,-0.2103972058,-0.01878230904,0.009286306075,-0.1026016637,-0.09238152838,0.05632452757,0.08299684307,-0.07187145495,0.07532412157
68,0.2552512555,0.2577266073,0.3110783295,0.1891465626,0.09778073556,0.09132447429,0.1441764465,-0.06112920981,0.07544669987,-0.07629222587,0.01809566951,-0.04585870106,-0.03894045052,0.02586800302,0.2137909073,0.01536749594,-0.02632090349,-0.1256103642,-0.05563594665,0.0470958732,-0.07347438517,-0.0505549918,0.01311491254,0.007738687779,-0.04806714672,0.02308487752,-0.06455512155,-0.04618315003,0.02795278393,-0.03102296677,-0.01467858062,0.03632567377,-0.05518656781,-0.1470599009,0.2333125621,-0.2138080908,-0.03665656043,0.06431964295,-0.1226234711,-0.1603788847,-0.06805524091,-0.1267775179,0.007197660723,-0.1551414302,0.03423732957,-0.06113465986,-0.006302126031,0.06400020205,-0.03960800916,-0.1447606644,0.1994339602,0.2692636374,0.429551902,0.1218325384,0.04966062357,0.3080722715,-0.02169641316,0.00863832694,-0.00549065978,0.05756400161,-0.08396654624,-0.05027209853,-0.106218398,-0.07647730201,0.1672945276,-0.1073225798,0.03856077094,-0.1184555375,-0.1114780492,0.05665464999,-0.1026224433,-0.04469170228,-0.07006007447,-0.01656035334,-0.002399422522,0.08066747799,-0.03492398765,-0.06437799099,-0.02086298257,-0.04611144763,-0.08439464151,-0.1062985999,-0.06667191192,-0.05683991154,0.09927985601,0.05139883658,-0.0177982676,0.008425458234,-0.05935887204,0.007327397594,0.007740402091,-0.09174069446,-0.08156313976,-0.1144095115,-0.1210724861,-0.03999017255,-0.06203262643,-0.1046742265,-0.06461874294,-0.1437368603,-0.007600696802,0.140878213,-0.05681404952,-0.02341787797,-0.07694208072,-0.01633805356,0.008442138638,-0.009108628129
69,0.3251721843,0.4027497931,0.3804834663,0.3736875618,0.08713191317,0.08702219538,0.09253779387,0.03326566712,-0.1129313164,-0.03989013127,-0.02216615292,-0.09990303948,0.05641054025,0.003730817731,0.220336252,0.05368261932,0.04340412812,0.036969749,-0.1375631947,0.006815767236,-0.07064031862,-0.0229010489,-0.04083241526,-0.08441001086,0.03922652953,-0.03019376987,-0.1504323608,-0.05414671806,-0.03116139973,-0.145661845,-0.04030278965,0.000753388158,0.03458482226,-0.1270360063,0.1144105882,-0.0358771998,-0.1447111844,-0.1606141913,-0.1510153963,-0.1499924741,-0.04545134818,-0.09022477709,-0.08333867939,-0.2434042017,-0.1805901736,0.07411263448,-0.1067171305,-0.1226131772,-0.03417847361,0.01059658661,0.2970118624,0.4532398512,0.5037861288,0.1332432641,-0.01772108573,0.3833664867,0.04132597382,-0.2164869731,-0.2378132921,-0.09484318749,-0.1167100665,-0.1700816468,-0.04463570212,-0.04229441625,0.1876930122,-0.01186837556,0.1315473102,-0.05674025217,-0.1588428838,0.05024234951,-0.1150976132,-0.02567352541,-0.0199408237,0.005982517086,0.1587079803,0.2513487643,-0.02813147639,0.01604472656,-0.04771978726,0.2392608282,0.01130422356,0.0538499876,-0.1484002227,-0.1127169122,0.1015095799,0.05390022457,-0.1079670061,0.08424241186,0.04666833879,-0.03299978584,-0.2209760766,-0.1052638782,-0.08668279228,-0.009710118755,-0.01380920606,-0.07456476229,-0.02759705985,0.05077698768,-0.01244505788,-0.03232522919,-0.06538293772,-0.02448630046,-0.004958131784,-0.003362600653,-0.1486779543,0.0653262054,-0.3777937224,-0.05037537779
70,0.2183774342,0.1201329432,0.2093614073,0.001347478455,0.0975349813,-0.02364160001,-0.05468186736,0.03000097825,-0.003828366811,-0.04662629728,-0.03300052759,0.08876319636,-0.09636972242,0.06044219171,0.08932041382,-0.04431545397,0.1957924368,0.04318565195,-0.02807170137,-0.05919009615,0.1278107798,0.01686593883,-0.06571226654,-0.06364819855,0.02271858682,-0.004709783178,-0.04597235661,-0.006890509682,0.02900185815,-0.04688745852,-0.01865243966,0.01723541709,-0.05868818115,-0.07237004874,-0.1034320913,-0.1194003261,-0.0764118846,0.121458643,0.009020429754,-0.009242430763,-0.0231225674,-0.1603240298,0.001740207148,0.03327226813,0.04828963308,-0.0320626243,0.1337849611,0.1601861152,0.148749598,-0.1387712511,0.1557177343,0.2274705996,0.3508010829,0.08640058834,0.0144734686,0.1634357342,-0.07981690085,-0.07837378039,0.008108897629,0.004180349154,-0.07111361793,-0.006124363956,-0.09698374373,-0.1379863046,0.09590998607,-0.05559559608,-0.07539298344,-0.124133507,-0.03447610927,0.03122147898,0.06304445612,0.08842578294,-0.05810878731,-0.05145895552,0.1746722188,0.1397292056,0.05394470988,-0.01735758146,0.01621199981,-0.1165459678,0.03753940068,0.02451834738,-0.01100335242,-0.211096293,-0.01047979393,-0.1209416268,-0.1072891517,-0.1504518213,0.2026803903,0.1272678061,-0.07849994982,-0.09718588944,0.001980158158,0.02932476017,0.1117904738,-0.004930173228,0.04119768367,-0.09044024714,-0.09600217497,-0.06908311591,-0.01892505794,0.1038255685,-0.1456445365,-0.07476724823,0.03218721751,-0.0345986069,-0.03944718344,-0.01332957111
