"","proto_slopes","rulefollower_slopes","exception_slopes","proto_rf","rf_excep","proto_excep"
"1",0.024364572812517,-0.922487903781039,-1.23734979074686,0.946852476593556,0.314861886965819,1.26171436355938
"2",-0.358756754701816,-1.06503865695574,-0.604177103031162,0.706281902253922,-0.460861553924575,0.245420348329346
"3",-0.262315328670082,-0.668285641991107,-0.528992174555005,0.405970313321024,-0.139293467436101,0.266676845884923
"4",-0.0746325414930389,-0.688736432974499,-1.93185028481714,0.61410389148146,1.24311385184264,1.8572177433241
"5",-0.0888822966641172,-0.475813980822728,-1.92262874593569,0.386931684158611,1.44681476511296,1.83374644927158
"6",0.232541028480807,-0.498654424146397,-1.57125802458694,0.731195452627204,1.07260360044055,1.80379905306775
"7",0.527985909499607,-0.215850495061051,-1.81765878822953,0.743836404560658,1.60180829316848,2.34564469772914
"8",0.14672722003648,-1.31144004297274,-2.63693108489619,1.45816726300922,1.32549104192344,2.78365830493267
"9",0.343311636465605,-0.905970752323966,-1.20126634410752,1.24928238878957,0.29529559178355,1.54457798057312
"10",-0.125826930542326,-1.18772525631489,-0.872778605261078,1.06189832577256,-0.314946651053807,0.746951674718752
"11",-0.255126024438361,-0.9180349610533,-1.63909478659077,0.662908936614939,0.721059825537472,1.38396876215241
"12",-0.230889002526127,-0.763193683912291,-1.35989801780644,0.532304681386164,0.596704333894144,1.12900901528031
"13",-0.219845024738407,-0.492503739101556,-1.90320987411854,0.272658714363149,1.41070613501698,1.68336484938013
"14",0.0846894077521522,-0.532142018094547,-1.39960849820806,0.616831425846699,0.867466480113512,1.48429790596021
"15",0.407408840954715,-1.07669214571972,-1.22571240665962,1.48410098667443,0.149020260939899,1.63312124761433
"16",0.194665739665412,-1.61196655344825,-0.823441355937925,1.80663229311367,-0.788525197510329,1.01810709560334
"17",0.0132973461773696,-0.758824315377505,-1.49550157634435,0.772121661554875,0.736677260966844,1.50879892252172
"18",0.0960094383342708,-0.822749075889106,-1.25722252425146,0.918758514223376,0.434473448362352,1.35323196258573
"19",-0.248426971584793,-1.25910416866746,-1.20502947108869,1.01067719708266,-0.0540746975787698,0.956602499503894
"20",-0.227155284181461,-0.405630611389916,-1.28075947266256,0.178475327208455,0.875128861272647,1.0536041884811
"21",-0.399334470542551,-1.12826370376104,-1.62928778433169,0.728929233218493,0.501024080570645,1.22995331378914
"22",-0.507306210967876,-1.11355278506438,-1.90579467411956,0.606246574096504,0.792241889055182,1.39848846315169
"23",-0.272340854577348,-0.879058917958449,-1.89311595374735,0.606718063381101,1.0140570357889,1.62077509917
"24",0.000594495513307368,-0.828732811020966,-1.27193413828403,0.829327306534273,0.443201327263064,1.27252863379734
"25",0.0115463288707542,-0.985249658913004,-2.37413890588455,0.996795987783758,1.38888924697155,2.38568523475531
"26",0.0871499767385735,-1.32802215709495,-1.38102086374994,1.41517213383353,0.0529987066549837,1.46817084048851
"27",0.161444841878502,-0.921843003004367,-1.14272363128173,1.08328784488287,0.220880628277367,1.30416847316024
"28",-0.0120715813350835,-0.967514349164088,-0.521989664873657,0.955442767829005,-0.445524684290431,0.509918083538573
"29",0.0644705042730306,-0.813890607663638,-0.848821894099568,0.878361111936669,0.0349312864359301,0.913292398372599
"30",-0.00196660392668421,-1.29645159712123,-1.77539832174025,1.29448499319455,0.478946724619017,1.77343171781356
"31",-0.110165618875865,-0.751658956727004,-1.15601011089337,0.641493337851139,0.404351154166369,1.04584449201751
"32",-0.138962889953039,-1.1547571680603,-0.746888342796586,1.01579427810726,-0.407868825263713,0.607925452843547
"33",-0.0520212989089358,-1.52920448324109,-1.47281241983623,1.47718318433215,-0.0563920634048547,1.4207911209273
"34",0.0291079483142295,-0.565397969425658,-1.74020576455813,0.594505917739888,1.17480779513247,1.76931371287236
"35",0.306392383588282,-0.19982789661494,-1.94276634855557,0.506220280203222,1.74293845194063,2.24915873214385
"36",0.49736725223201,-1.2374576999479,-1.46088620167295,1.73482495217991,0.223428501725048,1.95825345390496
"37",0.300717322037886,-1.25312412097915,-1.77519802244523,1.55384144301703,0.522073901466089,2.07591534448312
"38",0.423784546795449,-1.13648786250181,-1.46682083839945,1.56027240929726,0.330332975897635,1.89060538519489
"39",0.227261523064809,-1.0738335107386,-1.6755349623968,1.30109503380341,0.601701451658199,1.90279648546161
"40",0.473053919364156,-0.697203143600663,-0.86253308590832,1.17025706296482,0.165329942307657,1.33558700527248
"41",0.0609291978638671,-1.35897394163427,-1.97276643304966,1.41990313949814,0.613792491415382,2.03369563091352
"42",0.266564603690731,-0.599111348429231,-1.49351867149117,0.865675952119962,0.894407323061935,1.7600832751819
"43",0.793155502178106,-0.734697462296908,-1.83410887231152,1.52785296447501,1.09941141001461,2.62726437448962
"44",0.234310727480926,-1.72154587978898,-1.291047106781,1.9558566072699,-0.430498773007976,1.52535783426193
"45",-0.0426414224118274,-0.780118450508247,-0.838591065800103,0.737477028096419,0.058472615291856,0.795949643388275
"46",0.116662282622192,-1.23425131302514,-1.68273231672484,1.35091359564733,0.448481003699703,1.79939459934703
"47",-0.0797432453068578,-0.458005942238783,-0.874699378185372,0.378262696931925,0.416693435946589,0.794956132878514
"48",-0.18693034880765,-0.805347101781229,-2.04611166240749,0.61841675297358,1.24076456062626,1.85918131359984
"49",0.330660720414041,-0.728360859554,-1.48127745924342,1.05902157996804,0.752916599689422,1.81193817965746
"50",0.147287264978858,-0.990943920240777,-2.7435750126004,1.13823118521964,1.75263109235962,2.89086227757926
"51",0.000928460965840972,-1.40541175736285,-3.00137588535483,1.40634021832869,1.59596412799199,3.00230434632067
"52",-0.329842509733071,-1.81163808856334,-0.0569276820433782,1.48179557883027,-1.75471040651996,-0.272914827689693
