"","proto_slopes","rulefollower_slopes","exception_slopes","proto_rf","rf_excep","proto_excep"
"1",-0.0836485867726005,0.172869865830431,0.0762712846240012,-0.256518452603031,0.0965985812064298,-0.159919871396602
"2",-0.0794196308875803,0.187582316208717,0.0495922123647543,-0.267001947096297,0.137990103843963,-0.129011843252335
"3",-0.0794183704336429,0.181155204349529,0.0362336721722892,-0.260573574783172,0.14492153217724,-0.115652042605932
"4",-0.102895399230309,0.177700767782166,0.0824663125703423,-0.280596167012475,0.0952344552118232,-0.185361711800651
"5",-0.101851217100557,0.132771857651815,0.149248386273548,-0.234623074752372,-0.0164765286217324,-0.251099603374104
"6",-0.0889938940546065,0.22270829118842,0.212945727950955,-0.311702185243027,0.00976256323746486,-0.301939622005562
"7",-0.120579211893567,-0.137420955721371,0.250425549074242,0.0168417438278035,-0.387846504795613,-0.371004760967809
"8",-0.188840519289104,-0.172808042189644,0.190401050240244,-0.0160324770994601,-0.363209092429889,-0.379241569529349
"9",-0.164252857251951,-0.0878774819958615,-0.0056100782700887,-0.0763753752560897,-0.0822674037257728,-0.158642778981863
"10",-0.292862144648375,-0.277967014821425,-0.104505447422156,-0.0148951298269509,-0.173461567399268,-0.188356697226219
"11",-0.267953613286087,-0.0661921979396847,-0.0795545238898948,-0.201761415346402,0.0133623259502101,-0.188399089396192
"12",-0.252161924425801,-0.026043663369109,0.0103445056198434,-0.226118261056692,-0.0363881689889523,-0.262506430045645
"13",-0.247022136542891,0.0414039185211452,-0.104991727855541,-0.288426055064036,0.146395646376686,-0.14203040868735
"14",-0.439529360250211,-0.0463690671727044,-0.0931084415187572,-0.393160293077507,0.0467393743460527,-0.346420918731454
"15",-0.42002768833397,-0.121843558457254,-0.0947677828995421,-0.298184129876715,-0.0270757755577124,-0.325259905434427
"16",-0.357529421005816,-0.137378590358914,-0.0304183498916154,-0.220150830646902,-0.106960240467298,-0.3271110711142
"17",-0.238265026565765,-0.109309686267268,-0.146867159157519,-0.128955340298497,0.0375574728902507,-0.0913978674082462
"18",-0.15665334367651,-0.121981509553269,0.0673937369677001,-0.0346718341232415,-0.189375246520969,-0.22404708064421
"19",-0.151792855337081,0.123933619024854,0.050325820871047,-0.275726474361935,0.0736077981538073,-0.202118676208128
"20",-0.209186861200971,0.0473096761866068,0.153107320771582,-0.256496537387577,-0.105797644584976,-0.362294181972553
"21",-0.189551586703454,0.016840145061993,0.0754528194370187,-0.206391731765447,-0.0586126743750257,-0.265004406140472
"22",-0.184308706609634,0.0254412406083893,0.124747608006041,-0.209749947218023,-0.099306367397652,-0.309056314615675
"23",-0.178181412213842,0.0405353475748383,0.124735170093804,-0.21871675978868,-0.0841998225189653,-0.302916582307646
"24",-0.19746655106794,0.0187792262615072,0.126939020557457,-0.216245777329447,-0.10815979429595,-0.324405571625397
"25",-0.249046690383466,0.0719593465722197,0.11946056108547,-0.321006036955686,-0.0475012145132499,-0.368507251468935
"26",-0.259004815295969,-0.0183059249535504,-0.0151522801831417,-0.240698890342419,-0.00315364477040875,-0.243852535112827
"27",-0.262739644647709,-0.266583275929293,-0.0802246274130135,0.00384363128158349,-0.186358648516279,-0.182515017234696
"28",-0.059555096525367,-0.076143461598976,0.02719011287489,0.016588365073609,-0.103333574473866,-0.086745209400257
"29",-0.0695298663687757,-0.0728511436438245,0.0158226945431844,0.0033212772750488,-0.0886738381870089,-0.0853525609119601
"30",-0.0708316420735443,0.0097120831645978,0.241230609705022,-0.0805437252381421,-0.231518526540424,-0.312062251778566
"31",-0.169162018089632,0.0201740658736041,0.139689791050347,-0.189336083963236,-0.119515725176743,-0.30885180913998
"32",-0.232168895605412,-0.0398615859527751,0.144043138672606,-0.192307309652637,-0.183904724625381,-0.376212034278018
"33",-0.251352504343261,-0.199151704661904,0.114396920402244,-0.0522007996813572,-0.313548625064148,-0.365749424745505
"34",-0.337838035520052,-0.0926558574741567,-0.0382155147530479,-0.245182178045895,-0.0544403427211088,-0.299622520767004
"35",-0.368542515488248,-0.0992539999777995,0.12042236283623,-0.269288515510449,-0.21967636281403,-0.488964878324478
"36",-0.343452591862182,-0.077302377919446,0.183809172406575,-0.266150213942736,-0.261111550326021,-0.527261764268757
"37",-0.397294449626704,-0.0413317548482556,0.146844554973163,-0.355962694778449,-0.188176309821418,-0.544139004599867
"38",-0.321936557275617,-0.100559383133638,-0.0646976751297487,-0.221377174141979,-0.0358617080038892,-0.257238882145868
"39",-0.0854842117358252,0.14954348015055,0.0217259778098768,-0.235027691886375,0.127817502340673,-0.107210189545702
"40",-0.0476258789855456,0.0511755478661786,0.0652146235227722,-0.0988014268517241,-0.0140390756565936,-0.112840502508318
"41",-0.128072799742589,0.0925245799823791,0.181344774714107,-0.220597379724968,-0.0888201947317275,-0.309417574456696
"42",-0.212593562679151,-0.114306807175397,0.140601908392961,-0.0982867555037541,-0.254908715568359,-0.353195471072113
"43",-0.277320068672462,-0.154190095284683,0.276910467652839,-0.123129973387779,-0.431100562937521,-0.5542305363253
"44",-0.190867720329431,-0.0487625017403356,0.121483867161692,-0.142105218589095,-0.170246368902028,-0.312351587491123
"45",-0.156760485668261,-0.0634990197841972,0.085034808007236,-0.0932614658840634,-0.148533827791433,-0.241795293675497
"46",-0.136333134761573,-0.00750384319543705,0.0622053249918087,-0.128829291566136,-0.0697091681872458,-0.198538459753382
"47",-0.126299257768927,-0.0634254907737855,0.0930882589004871,-0.0628737669951416,-0.156513749674273,-0.219387516669414
"48",-0.185280871286534,-0.0873371464981652,0.247540209340241,-0.0979437247883685,-0.334877355838406,-0.432821080626775
"49",-0.113087377826864,-0.0561492319806318,0.0963897208294377,-0.0569381458462325,-0.15253895281007,-0.209477098656302
"50",-0.154160036975035,-0.138240907871559,0.196144114532684,-0.0159191291034753,-0.334385022404243,-0.350304151507718
"51",-0.116270630472041,-0.0972789404094008,0.131973767669239,-0.0189916900626406,-0.22925270807864,-0.24824439814128
"52",-0.131307278682587,-0.0528139118287265,0.0828729771154637,-0.0784933668538606,-0.13568688894419,-0.214180255798051
"53",-0.139393563269143,0.0592772823006511,0.00353573766569117,-0.198670845569794,0.0557415446349599,-0.142929300934834
"54",-0.150334553369312,0.00745490246718692,-0.0759322318426683,-0.157789455836499,0.0833871343098553,-0.0744023215266434
"55",-0.0872615084313963,-0.16108913364415,0.010905822989816,0.0738276252127536,-0.171994956633966,-0.0981673314212122
"56",-0.0200102410156561,-0.070985137198195,-0.179868627532223,0.0509748961825389,0.108883490334028,0.159858386516567
"57",0.0360318667407856,-0.035468229143694,0.00887706380544439,0.0715000958844796,-0.0443452929491384,0.0271548029353412
"58",-0.0723378804652607,-0.107007689227286,-0.0612485639727416,0.0346698087620248,-0.045759125254544,-0.0110893164925191
"59",-0.0882844742648471,-0.153759975534394,-0.0434739989368789,0.0654755012695467,-0.110285976597515,-0.0448104753279682
"60",-0.057958887810214,-0.105360125974515,0.0648847857381777,0.047401238164301,-0.170244911712693,-0.122843673548392
"61",-0.100195589678907,-0.154614573537245,0.190384754868047,0.0544189838583375,-0.344999328405292,-0.290580344546955
"62",-0.194073344804706,0.197078344319003,0.173374764908671,-0.391151689123709,0.0237035794103325,-0.367448109713377
"63",-0.192985825354271,0.153287763796898,0.149793492916355,-0.346273589151169,0.00349427088054247,-0.342779318270627
"64",-0.157289312307901,0.175694565312465,0.163889998322471,-0.332983877620366,0.011804566989994,-0.321179310630372
"65",-0.148644825769575,0.0295075559278013,0.00377098988531959,-0.178152381697376,0.0257365660424817,-0.152415815654894
"66",-0.153186038624425,0.0566326303008478,0.21429376484557,-0.209818668925272,-0.157661134544722,-0.367479803469994
"67",-0.200184846419775,0.0240528252462186,0.194225245167119,-0.224237671665994,-0.1701724199209,-0.394410091586894
"68",-0.24181076895026,-0.199065010594026,0.145796765534706,-0.0427457583562346,-0.344861776128732,-0.387607534484967
"69",-0.336659048891399,-0.0318215989943662,0.0513370150659055,-0.304837449897032,-0.0831586140602717,-0.387996063957304
"70",-0.304440014303984,-0.0586274829661929,0.00480093557672289,-0.245812531337791,-0.0634284185429158,-0.309240949880707
"71",-0.313789686006595,-0.121975886267149,0.0684587340310085,-0.191813799739447,-0.190434620298157,-0.382248420037604
"72",-0.24729256356011,-0.0972810902182532,0.0131544559464327,-0.150011473341856,-0.110435546164686,-0.260447019506542
"73",-0.222271980365809,-0.180323519057687,0.120887115594855,-0.0419484613081224,-0.301210634652542,-0.343159095960664
"74",-0.144253841362297,-0.0742594683383676,0.125804661531588,-0.0699943730239291,-0.200064129869956,-0.270058502893885
"75",-0.170603706216035,-0.114773990487632,0.0855951552150971,-0.055829715728403,-0.200369145702729,-0.256198861431132
"76",-0.109910349211994,-0.126832793704271,0.185875845241902,0.0169224444922771,-0.312708638946173,-0.295786194453896
"77",-0.17425866517782,-0.0529123400818167,0.0633544670272088,-0.121346325096003,-0.116266807109026,-0.237613132205028
"78",-0.126372656920557,-0.0362007771678529,0.0675402412091899,-0.0901718797527042,-0.103741018377043,-0.193912898129747
"79",-0.182454553276461,-0.13330241336275,-0.0639073737141333,-0.0491521399137112,-0.0693950396486162,-0.118547179562327
"80",-0.147189924701597,-0.0828788677418108,0.0142305361522296,-0.0643110569597862,-0.0971094038940405,-0.161420460853827
"81",-0.0617297298025785,-0.0309900689817276,-0.175625414344811,-0.0307396608208509,0.144635345363084,0.113895684542233
"82",-0.0817601385741782,-0.00573977416088088,0.248960814385177,-0.0760203644132973,-0.254700588546058,-0.330720952959355
"83",-0.192589981949476,0.00312262354112481,0.214042578960966,-0.1957126054906,-0.210919955419842,-0.406632560910442
"84",-0.247561387929255,0.108461581158704,0.132321625661389,-0.356022969087959,-0.023860044502685,-0.379883013590644
"85",-0.237156517612474,-0.0551994063686089,0.087439368886746,-0.181957111243865,-0.142638775255355,-0.32459588649922
"86",-0.233713603284113,-0.00178912426140541,0.0192210965953773,-0.231924479022708,-0.0210102208567828,-0.25293469987949
