,node_name,mode
0,v_Intercept,0.08287267813235363
1,"v_C(type, Treatment('prototype'))[T.exception]",0.047246173041361084
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.029623954056552465
3,v_roi83,0.6434559500042175
4,"v_roi83:C(type, Treatment('prototype'))[T.exception]",-1.3671953801704388
5,"v_roi83:C(type, Treatment('prototype'))[T.rule follower]",0.46382157376030975
6,a_Intercept,1.7246063564671343
7,"a_C(type, Treatment('prototype'))[T.exception]",0.08433911549841319
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.06479697612624416
9,a_roi83,-1.72186837757266
10,"a_roi83:C(type, Treatment('prototype'))[T.exception]",-0.5785035198273993
11,"a_roi83:C(type, Treatment('prototype'))[T.rule follower]",0.40108138916213876
12,t_Intercept,0.3607975690807378
13,"t_C(type, Treatment('prototype'))[T.exception]",0.012970581598774684
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.024151112022450436
15,t_roi83,0.1390161790189021
16,"t_roi83:C(type, Treatment('prototype'))[T.exception]",0.04551050368038634
17,"t_roi83:C(type, Treatment('prototype'))[T.rule follower]",-0.22981083580144512
