,node_name,mode
0,v_Intercept,0.03654321271143568
1,"v_C(type, Treatment('prototype'))[T.exception]",0.10507163524777402
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.05509446802054921
3,v_roi32,0.19314515459542314
4,"v_roi32:C(type, Treatment('prototype'))[T.exception]",-1.6019055668699635
5,"v_roi32:C(type, Treatment('prototype'))[T.rule follower]",-0.9714021247260098
6,a_Intercept,1.7812785619260023
7,"a_C(type, Treatment('prototype'))[T.exception]",0.09826239984757584
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.05509907013929377
9,a_roi32,0.15769436417945892
10,"a_roi32:C(type, Treatment('prototype'))[T.exception]",0.44630450238812136
11,"a_roi32:C(type, Treatment('prototype'))[T.rule follower]",0.9333555149877347
12,t_Intercept,0.356914955920139
13,"t_C(type, Treatment('prototype'))[T.exception]",0.009779862343564101
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.03205606255666659
15,t_roi32,0.07931912455595946
16,"t_roi32:C(type, Treatment('prototype'))[T.exception]",-0.2519764812587544
17,"t_roi32:C(type, Treatment('prototype'))[T.rule follower]",-0.09170957177277117
