,node_name,mode
0,v_Intercept,0.05208434578532106
1,"v_C(type, Treatment('prototype'))[T.exception]",0.10686370134450912
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.054433904991282256
3,v_roi88,-0.6071593935661915
4,"v_roi88:C(type, Treatment('prototype'))[T.exception]",0.6649692988305369
5,"v_roi88:C(type, Treatment('prototype'))[T.rule follower]",0.7252280896106941
6,a_Intercept,1.7797039333822204
7,"a_C(type, Treatment('prototype'))[T.exception]",0.09226253251770983
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.015233554523778642
9,a_roi88,1.140814622466365
10,"a_roi88:C(type, Treatment('prototype'))[T.exception]",-0.5110788586452326
11,"a_roi88:C(type, Treatment('prototype'))[T.rule follower]",0.37512821916701866
12,t_Intercept,0.3544851240501111
13,"t_C(type, Treatment('prototype'))[T.exception]",0.002988225136042459
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.0335373365952304
15,t_roi88,-0.08803979395111894
16,"t_roi88:C(type, Treatment('prototype'))[T.exception]",0.02286539663314241
17,"t_roi88:C(type, Treatment('prototype'))[T.rule follower]",0.012182224096644462
