,node_name,mode
0,v_Intercept,0.051737916658596866
1,"v_C(type, Treatment('prototype'))[T.exception]",0.13664735182205776
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.06175841487056183
3,v_roi35,-0.0232895521286417
4,"v_roi35:C(type, Treatment('prototype'))[T.exception]",-0.9277373598780043
5,"v_roi35:C(type, Treatment('prototype'))[T.rule follower]",0.0044097266711120575
6,a_Intercept,1.7839534480344754
7,"a_C(type, Treatment('prototype'))[T.exception]",0.06830133348104461
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.031789242159331293
9,a_roi35,0.5354420352708273
10,"a_roi35:C(type, Treatment('prototype'))[T.exception]",0.07682980297444275
11,"a_roi35:C(type, Treatment('prototype'))[T.rule follower]",0.510919000072338
12,t_Intercept,0.35398873264526065
13,"t_C(type, Treatment('prototype'))[T.exception]",0.004177700142027341
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.035072437926269656
15,t_roi35,-0.02366523760443566
16,"t_roi35:C(type, Treatment('prototype'))[T.exception]",0.03450685684944654
17,"t_roi35:C(type, Treatment('prototype'))[T.rule follower]",-0.05860858357245413
