,node_name,mode
0,v_Intercept,0.07262061883973125
1,"v_C(type, Treatment('prototype'))[T.exception]",0.16688991088497823
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.10545709612471199
3,v_roi51,-0.2625124436414734
4,"v_roi51:C(type, Treatment('prototype'))[T.exception]",-0.2859697946290183
5,"v_roi51:C(type, Treatment('prototype'))[T.rule follower]",0.2996315668852165
6,a_Intercept,1.6091837295813525
7,"a_C(type, Treatment('prototype'))[T.exception]",0.06474001703869645
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.06885833812442849
9,a_roi51,1.3420319323030048
10,"a_roi51:C(type, Treatment('prototype'))[T.exception]",0.1534580744220202
11,"a_roi51:C(type, Treatment('prototype'))[T.rule follower]",-0.21994842141563886
12,t_Intercept,0.3656772301556249
13,"t_C(type, Treatment('prototype'))[T.exception]",0.030955744077079517
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.027259049298340998
15,t_roi51,-0.10346635563845527
16,"t_roi51:C(type, Treatment('prototype'))[T.exception]",-0.15053609291679737
17,"t_roi51:C(type, Treatment('prototype'))[T.rule follower]",-0.020788731166220764
