,node_name,mode
0,v_Intercept,0.05390314455479875
1,"v_C(type, Treatment('prototype'))[T.exception]",0.0860620785906421
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.0627423362822227
3,v_roi23,-1.3019369325991526
4,"v_roi23:C(type, Treatment('prototype'))[T.exception]",1.4751050907073486
5,"v_roi23:C(type, Treatment('prototype'))[T.rule follower]",-0.36582765814986784
6,a_Intercept,1.7759912849037927
7,"a_C(type, Treatment('prototype'))[T.exception]",0.11127223104017084
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.04958220566484717
9,a_roi23,1.0344510926869648
10,"a_roi23:C(type, Treatment('prototype'))[T.exception]",-0.39971174155238787
11,"a_roi23:C(type, Treatment('prototype'))[T.rule follower]",-0.026864963089975102
12,t_Intercept,0.3496557987556744
13,"t_C(type, Treatment('prototype'))[T.exception]",0.007926899615987117
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.03272444744188253
15,t_roi23,-0.10741863655656708
16,"t_roi23:C(type, Treatment('prototype'))[T.exception]",-0.012580472376024943
17,"t_roi23:C(type, Treatment('prototype'))[T.rule follower]",0.12813260864059933
