,node_name,mode
0,v_Intercept,0.04275804819593529
1,"v_C(type, Treatment('prototype'))[T.exception]",0.17583030594181376
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.024553456085952607
3,v_roi24,-0.017636802734270596
4,"v_roi24:C(type, Treatment('prototype'))[T.exception]",1.8353201937100907
5,"v_roi24:C(type, Treatment('prototype'))[T.rule follower]",0.5400303821264816
6,a_Intercept,1.7592627138701062
7,"a_C(type, Treatment('prototype'))[T.exception]",0.061303749147671865
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.026388164069825776
9,a_roi24,-0.37511687153000906
10,"a_roi24:C(type, Treatment('prototype'))[T.exception]",-0.5046582654343621
11,"a_roi24:C(type, Treatment('prototype'))[T.rule follower]",-0.6667970833237065
12,t_Intercept,0.3527196943469941
13,"t_C(type, Treatment('prototype'))[T.exception]",0.031336071406227545
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.03212160598604062
15,t_roi24,-0.09457387879912788
16,"t_roi24:C(type, Treatment('prototype'))[T.exception]",-0.050543452671482525
17,"t_roi24:C(type, Treatment('prototype'))[T.rule follower]",0.1420895378957166
