,node_name,mode
0,v_Intercept,0.05387966435289826
1,"v_C(type, Treatment('prototype'))[T.exception]",0.11542708617847289
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.046460310775758656
3,v_roi17,0.046733973503772064
4,"v_roi17:C(type, Treatment('prototype'))[T.exception]",-0.7066233163082007
5,"v_roi17:C(type, Treatment('prototype'))[T.rule follower]",-0.33624446357412574
6,a_Intercept,1.7535063367040014
7,"a_C(type, Treatment('prototype'))[T.exception]",0.11475501614247878
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.056250600092138725
9,a_roi17,1.1230664584564605
10,"a_roi17:C(type, Treatment('prototype'))[T.exception]",-0.050173746156195964
11,"a_roi17:C(type, Treatment('prototype'))[T.rule follower]",-0.032286080870290834
12,t_Intercept,0.354442942590781
13,"t_C(type, Treatment('prototype'))[T.exception]",0.01685423538794545
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.03660256600970435
15,t_roi17,-0.06433859745181379
16,"t_roi17:C(type, Treatment('prototype'))[T.exception]",-0.06450347781723553
17,"t_roi17:C(type, Treatment('prototype'))[T.rule follower]",0.14828336493504612
