,node_name,mode
0,v_Intercept,0.08868259527400707
1,"v_C(type, Treatment('prototype'))[T.exception]",0.030327738468016674
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.054636873843768224
3,v_roi48,0.8178493049612205
4,"v_roi48:C(type, Treatment('prototype'))[T.exception]",-1.3363248377787693
5,"v_roi48:C(type, Treatment('prototype'))[T.rule follower]",0.1682195480092099
6,a_Intercept,1.7224390413302983
7,"a_C(type, Treatment('prototype'))[T.exception]",0.13491484820640143
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.06447907740331618
9,a_roi48,-1.020183019417137
10,"a_roi48:C(type, Treatment('prototype'))[T.exception]",0.0030896601810130875
11,"a_roi48:C(type, Treatment('prototype'))[T.rule follower]",-0.09258260017622688
12,t_Intercept,0.37307221271974605
13,"t_C(type, Treatment('prototype'))[T.exception]",-0.0015507847531620184
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.012898898152106042
15,t_roi48,0.17903314425919836
16,"t_roi48:C(type, Treatment('prototype'))[T.exception]",-0.00787915203540468
17,"t_roi48:C(type, Treatment('prototype'))[T.rule follower]",-0.16021835279542979
