,node_name,mode
0,v_Intercept,0.03708656542045982
1,"v_C(type, Treatment('prototype'))[T.exception]",0.09619249540775116
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.029460457767636367
3,v_roi60,-0.07266204472528148
4,"v_roi60:C(type, Treatment('prototype'))[T.exception]",-0.18437730183588696
5,"v_roi60:C(type, Treatment('prototype'))[T.rule follower]",-0.1069115909911964
6,a_Intercept,1.7347869656824342
7,"a_C(type, Treatment('prototype'))[T.exception]",0.11386129165841372
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.051258368141209265
9,a_roi60,-0.93336151952264
10,"a_roi60:C(type, Treatment('prototype'))[T.exception]",0.07017684686305237
11,"a_roi60:C(type, Treatment('prototype'))[T.rule follower]",-0.11763094195185309
12,t_Intercept,0.36258936244197115
13,"t_C(type, Treatment('prototype'))[T.exception]",0.004317492496654578
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.02290324110631088
15,t_roi60,0.2292979213888994
16,"t_roi60:C(type, Treatment('prototype'))[T.exception]",-0.06045418725834528
17,"t_roi60:C(type, Treatment('prototype'))[T.rule follower]",-0.1006103777124111
