,node_name,mode
0,v_Intercept,0.10848748114663107
1,"v_C(type, Treatment('prototype'))[T.exception]",0.19619133742355405
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.09201037620734659
3,v_roi52,-0.2268300431335626
4,"v_roi52:C(type, Treatment('prototype'))[T.exception]",-0.2207463804723161
5,"v_roi52:C(type, Treatment('prototype'))[T.rule follower]",0.1412799528309091
6,a_Intercept,1.572442389337015
7,"a_C(type, Treatment('prototype'))[T.exception]",0.25550826813835537
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.07111868323132764
9,a_roi52,0.6101685022339325
10,"a_roi52:C(type, Treatment('prototype'))[T.exception]",-0.4696468273944564
11,"a_roi52:C(type, Treatment('prototype'))[T.rule follower]",-0.139045178684851
12,t_Intercept,0.38112469869430776
13,"t_C(type, Treatment('prototype'))[T.exception]",-0.014419880750916741
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.005266451688911322
15,t_roi52,-0.09020347461527324
16,"t_roi52:C(type, Treatment('prototype'))[T.exception]",0.09068296129350426
17,"t_roi52:C(type, Treatment('prototype'))[T.rule follower]",0.09393423250104907
