,node_name,mode
0,v_Intercept,0.06753562404372428
1,"v_C(type, Treatment('prototype'))[T.exception]",0.10278918485247932
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.04338919132861607
3,v_roi93,0.2538116482076095
4,"v_roi93:C(type, Treatment('prototype'))[T.exception]",0.42267025444874906
5,"v_roi93:C(type, Treatment('prototype'))[T.rule follower]",0.430521456017146
6,a_Intercept,1.7384965892470046
7,"a_C(type, Treatment('prototype'))[T.exception]",0.063835965302523
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.03214479068785493
9,a_roi93,-0.9026279447847934
10,"a_roi93:C(type, Treatment('prototype'))[T.exception]",-0.29962009994701644
11,"a_roi93:C(type, Treatment('prototype'))[T.rule follower]",-0.3437607564887619
12,t_Intercept,0.35515309469925616
13,"t_C(type, Treatment('prototype'))[T.exception]",0.031791181812458644
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.03195661112825658
15,t_roi93,0.07133818654613022
16,"t_roi93:C(type, Treatment('prototype'))[T.exception]",0.2039295362949617
17,"t_roi93:C(type, Treatment('prototype'))[T.rule follower]",0.07121581925079362
