,node_name,mode
0,v_Intercept,0.07196891650474825
1,"v_C(type, Treatment('prototype'))[T.exception]",0.02562533076927273
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.038464207857358435
3,v_roi43,0.3415212991854346
4,"v_roi43:C(type, Treatment('prototype'))[T.exception]",-0.9723932256374472
5,"v_roi43:C(type, Treatment('prototype'))[T.rule follower]",0.1426241352690888
6,a_Intercept,1.716629704002239
7,"a_C(type, Treatment('prototype'))[T.exception]",0.11456164858717474
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.06183639758871089
9,a_roi43,-0.8851760550549477
10,"a_roi43:C(type, Treatment('prototype'))[T.exception]",-0.04071955598972865
11,"a_roi43:C(type, Treatment('prototype'))[T.rule follower]",0.06216884355261798
12,t_Intercept,0.3611709360677422
13,"t_C(type, Treatment('prototype'))[T.exception]",0.014044058416110505
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.025178311572501652
15,t_roi43,0.13115406796163004
16,"t_roi43:C(type, Treatment('prototype'))[T.exception]",0.031042202018149057
17,"t_roi43:C(type, Treatment('prototype'))[T.rule follower]",-0.07070587460684996
