,node_name,mode
0,v_Intercept,0.05205815743719758
1,"v_C(type, Treatment('prototype'))[T.exception]",0.07380247329602138
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.046909984516901565
3,v_roi34,0.0024973205868779047
4,"v_roi34:C(type, Treatment('prototype'))[T.exception]",-0.23149684848977303
5,"v_roi34:C(type, Treatment('prototype'))[T.rule follower]",-0.4052243176483019
6,a_Intercept,1.7316048113373677
7,"a_C(type, Treatment('prototype'))[T.exception]",0.1520154629743568
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.056556616276968785
9,a_roi34,-1.7394670547651008
10,"a_roi34:C(type, Treatment('prototype'))[T.exception]",1.3281815922566138
11,"a_roi34:C(type, Treatment('prototype'))[T.rule follower]",0.6873928530827431
12,t_Intercept,0.357359131392848
13,"t_C(type, Treatment('prototype'))[T.exception]",0.004067524751463936
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.026028584303266378
15,t_roi34,0.20162908487390285
16,"t_roi34:C(type, Treatment('prototype'))[T.exception]",-0.2884424764085812
17,"t_roi34:C(type, Treatment('prototype'))[T.rule follower]",-0.1977562973956969
