,node_name,mode
0,v_Intercept,0.07114272095627949
1,"v_C(type, Treatment('prototype'))[T.exception]",0.07293691147918757
2,"v_C(type, Treatment('prototype'))[T.rule follower]",0.0017100780946790184
3,v_roi14,-0.6409608394469846
4,"v_roi14:C(type, Treatment('prototype'))[T.exception]",0.2941401513671127
5,"v_roi14:C(type, Treatment('prototype'))[T.rule follower]",-0.4046723525869471
6,a_Intercept,1.7367502172912395
7,"a_C(type, Treatment('prototype'))[T.exception]",0.11370718661482204
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.029623807252841666
9,a_roi14,1.0171534574268284
10,"a_roi14:C(type, Treatment('prototype'))[T.exception]",0.13293557645220488
11,"a_roi14:C(type, Treatment('prototype'))[T.rule follower]",1.0893659576809118
12,t_Intercept,0.3630573692936025
13,"t_C(type, Treatment('prototype'))[T.exception]",0.0068236319233790504
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.025323616044147266
15,t_roi14,0.10562387792462583
16,"t_roi14:C(type, Treatment('prototype'))[T.exception]",-0.08558440415021717
17,"t_roi14:C(type, Treatment('prototype'))[T.rule follower]",-0.3928642038590781
