,node_name,mode
0,v_Intercept,0.08775931385419891
1,"v_C(type, Treatment('prototype'))[T.exception]",0.1069912708440924
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.04249422027157404
3,v_roi92,0.710447946831943
4,"v_roi92:C(type, Treatment('prototype'))[T.exception]",0.13043311549272696
5,"v_roi92:C(type, Treatment('prototype'))[T.rule follower]",-0.12612945594752234
6,a_Intercept,1.7108489162412799
7,"a_C(type, Treatment('prototype'))[T.exception]",0.042178750555285416
8,"a_C(type, Treatment('prototype'))[T.rule follower]",-0.045982921768083995
9,a_roi92,-1.334546854529587
10,"a_roi92:C(type, Treatment('prototype'))[T.exception]",-0.08303497679295835
11,"a_roi92:C(type, Treatment('prototype'))[T.rule follower]",-1.1568305219772397
12,t_Intercept,0.36630834512681903
13,"t_C(type, Treatment('prototype'))[T.exception]",0.04110228866175761
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.039580807406955715
15,t_roi92,0.20682153771198464
16,"t_roi92:C(type, Treatment('prototype'))[T.exception]",0.153087626234635
17,"t_roi92:C(type, Treatment('prototype'))[T.rule follower]",-0.08547855486320571
