,node_name,mode
0,v_Intercept,0.07016061953126199
1,"v_C(type, Treatment('prototype'))[T.exception]",0.10500883693106489
2,"v_C(type, Treatment('prototype'))[T.rule follower]",-0.053442815598071625
3,v_roi2,-0.07182356989193528
4,"v_roi2:C(type, Treatment('prototype'))[T.exception]",-0.08044753371161317
5,"v_roi2:C(type, Treatment('prototype'))[T.rule follower]",0.03364039039793565
6,a_Intercept,1.5643759102159793
7,"a_C(type, Treatment('prototype'))[T.exception]",0.0853756765791073
8,"a_C(type, Treatment('prototype'))[T.rule follower]",0.026595179732503416
9,a_roi2,0.592405917817248
10,"a_roi2:C(type, Treatment('prototype'))[T.exception]",-0.182627940191747
11,"a_roi2:C(type, Treatment('prototype'))[T.rule follower]",0.04472331425582854
12,t_Intercept,0.3725598595270846
13,"t_C(type, Treatment('prototype'))[T.exception]",0.019447472667670926
14,"t_C(type, Treatment('prototype'))[T.rule follower]",0.013344382550103603
15,t_roi2,-0.060691768422076575
16,"t_roi2:C(type, Treatment('prototype'))[T.exception]",0.03036461870615076
17,"t_roi2:C(type, Treatment('prototype'))[T.rule follower]",0.0370249592589966
